dataset,organ,cell_count,in_atlas,has_cell_summary,has_extraction_site,has_publication,in_high_quality_portal,portal,study_paper,doi,lead_author
https://api.cellxgene.cziscience.com/dp/v1/collections/6f6d381a-7701-4781-935c-db10d30de293#homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747Donor_07$lung%20parenchyma,Lung,29,false,true,false,true,false,CxG,The integrated Human Lung Cell Atlas,https://doi.org/10.1038/s41591-023-02327-2,Lisa Sikkema
https://api.cellxgene.cziscience.com/dp/v1/collections/6f6d381a-7701-4781-935c-db10d30de293#homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747Donor_08$lung%20parenchyma,Lung,30,false,true,false,true,false,CxG,The integrated Human Lung Cell Atlas,https://doi.org/10.1038/s41591-023-02327-2,Lisa Sikkema
https://api.cellxgene.cziscience.com/dp/v1/collections/6f6d381a-7701-4781-935c-db10d30de293#homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747GRO-01$respiratory%20airway,Lung,,false,false,false,true,false,CxG,The integrated Human Lung Cell Atlas,https://doi.org/10.1038/s41591-023-02327-2,Lisa Sikkema
https://api.cellxgene.cziscience.com/dp/v1/collections/6f6d381a-7701-4781-935c-db10d30de293#homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747GRO-02$respiratory%20airway,Lung,,false,false,false,true,false,CxG,The integrated Human Lung Cell Atlas,https://doi.org/10.1038/s41591-023-02327-2,Lisa Sikkema
https://api.cellxgene.cziscience.com/dp/v1/collections/6f6d381a-7701-4781-935c-db10d30de293#homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747GRO-03$respiratory%20airway,Lung,,false,false,false,true,false,CxG,The integrated Human Lung Cell Atlas,https://doi.org/10.1038/s41591-023-02327-2,Lisa Sikkema
https://api.cellxgene.cziscience.com/dp/v1/collections/6f6d381a-7701-4781-935c-db10d30de293#homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747GRO-04$respiratory%20airway,Lung,,false,false,false,true,false,CxG,The integrated Human Lung Cell Atlas,https://doi.org/10.1038/s41591-023-02327-2,Lisa Sikkema
https://api.cellxgene.cziscience.com/dp/v1/collections/6f6d381a-7701-4781-935c-db10d30de293#homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747GRO-06$respiratory%20airway,Lung,,false,false,false,true,false,CxG,The integrated Human Lung Cell Atlas,https://doi.org/10.1038/s41591-023-02327-2,Lisa Sikkema
https://api.cellxgene.cziscience.com/dp/v1/collections/6f6d381a-7701-4781-935c-db10d30de293#homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747GRO-07$respiratory%20airway,Lung,,false,false,false,true,false,CxG,The integrated Human Lung Cell Atlas,https://doi.org/10.1038/s41591-023-02327-2,Lisa Sikkema
https://api.cellxgene.cziscience.com/dp/v1/collections/6f6d381a-7701-4781-935c-db10d30de293#homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747GRO-08$respiratory%20airway,Lung,,false,false,false,true,false,CxG,The integrated Human Lung Cell Atlas,https://doi.org/10.1038/s41591-023-02327-2,Lisa Sikkema
https://api.cellxgene.cziscience.com/dp/v1/collections/6f6d381a-7701-4781-935c-db10d30de293#homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747GRO-09$respiratory%20airway,Lung,,false,false,false,true,false,CxG,The integrated Human Lung Cell Atlas,https://doi.org/10.1038/s41591-023-02327-2,Lisa Sikkema
https://api.cellxgene.cziscience.com/dp/v1/collections/6f6d381a-7701-4781-935c-db10d30de293#homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747GRO-10$respiratory%20airway,Lung,,false,false,false,true,false,CxG,The integrated Human Lung Cell Atlas,https://doi.org/10.1038/s41591-023-02327-2,Lisa Sikkema
https://api.cellxgene.cziscience.com/dp/v1/collections/6f6d381a-7701-4781-935c-db10d30de293#homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747GRO-11$respiratory%20airway,Lung,,false,false,false,true,false,CxG,The integrated Human Lung Cell Atlas,https://doi.org/10.1038/s41591-023-02327-2,Lisa Sikkema
https://api.cellxgene.cziscience.com/dp/v1/collections/6f6d381a-7701-4781-935c-db10d30de293#homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747NU_CZI01$lung%20parenchyma,Lung,29,false,true,false,true,false,CxG,The integrated Human Lung Cell Atlas,https://doi.org/10.1038/s41591-023-02327-2,Lisa Sikkema
https://api.cellxgene.cziscience.com/dp/v1/collections/6f6d381a-7701-4781-935c-db10d30de293#homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747NU_CZI01$respiratory%20airway,Lung,,false,false,false,true,false,CxG,The integrated Human Lung Cell Atlas,https://doi.org/10.1038/s41591-023-02327-2,Lisa Sikkema
https://api.cellxgene.cziscience.com/dp/v1/collections/6f6d381a-7701-4781-935c-db10d30de293#homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747NU_CZI02$lung%20parenchyma,Lung,49,false,true,false,true,false,CxG,The integrated Human Lung Cell Atlas,https://doi.org/10.1038/s41591-023-02327-2,Lisa Sikkema
https://api.cellxgene.cziscience.com/dp/v1/collections/6f6d381a-7701-4781-935c-db10d30de293#homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747T101$respiratory%20airway,Lung,,false,false,false,true,false,CxG,The integrated Human Lung Cell Atlas,https://doi.org/10.1038/s41591-023-02327-2,Lisa Sikkema
https://api.cellxgene.cziscience.com/dp/v1/collections/6f6d381a-7701-4781-935c-db10d30de293#homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747T120$respiratory%20airway,Lung,,false,false,false,true,false,CxG,The integrated Human Lung Cell Atlas,https://doi.org/10.1038/s41591-023-02327-2,Lisa Sikkema
https://api.cellxgene.cziscience.com/dp/v1/collections/6f6d381a-7701-4781-935c-db10d30de293#homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747T121$respiratory%20airway,Lung,,false,false,false,true,false,CxG,The integrated Human Lung Cell Atlas,https://doi.org/10.1038/s41591-023-02327-2,Lisa Sikkema
https://api.cellxgene.cziscience.com/dp/v1/collections/6f6d381a-7701-4781-935c-db10d30de293#homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747T126$respiratory%20airway,Lung,,false,false,false,true,false,CxG,The integrated Human Lung Cell Atlas,https://doi.org/10.1038/s41591-023-02327-2,Lisa Sikkema
https://api.cellxgene.cziscience.com/dp/v1/collections/6f6d381a-7701-4781-935c-db10d30de293#homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747T137$respiratory%20airway,Lung,,false,false,false,true,false,CxG,The integrated Human Lung Cell Atlas,https://doi.org/10.1038/s41591-023-02327-2,Lisa Sikkema
https://api.cellxgene.cziscience.com/dp/v1/collections/6f6d381a-7701-4781-935c-db10d30de293#homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747T153$respiratory%20airway,Lung,,false,false,false,true,false,CxG,The integrated Human Lung Cell Atlas,https://doi.org/10.1038/s41591-023-02327-2,Lisa Sikkema
https://api.cellxgene.cziscience.com/dp/v1/collections/6f6d381a-7701-4781-935c-db10d30de293#homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747T154$respiratory%20airway,Lung,,false,false,false,true,false,CxG,The integrated Human Lung Cell Atlas,https://doi.org/10.1038/s41591-023-02327-2,Lisa Sikkema
https://api.cellxgene.cziscience.com/dp/v1/collections/6f6d381a-7701-4781-935c-db10d30de293#homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747T164$respiratory%20airway,Lung,,false,false,false,true,false,CxG,The integrated Human Lung Cell Atlas,https://doi.org/10.1038/s41591-023-02327-2,Lisa Sikkema
https://api.cellxgene.cziscience.com/dp/v1/collections/6f6d381a-7701-4781-935c-db10d30de293#homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747T165$respiratory%20airway,Lung,,false,false,false,true,false,CxG,The integrated Human Lung Cell Atlas,https://doi.org/10.1038/s41591-023-02327-2,Lisa Sikkema
https://api.cellxgene.cziscience.com/dp/v1/collections/6f6d381a-7701-4781-935c-db10d30de293#homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747T166$respiratory%20airway,Lung,,false,false,false,true,false,CxG,The integrated Human Lung Cell Atlas,https://doi.org/10.1038/s41591-023-02327-2,Lisa Sikkema
https://api.cellxgene.cziscience.com/dp/v1/collections/6f6d381a-7701-4781-935c-db10d30de293#homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747T167$respiratory%20airway,Lung,,false,false,false,true,false,CxG,The integrated Human Lung Cell Atlas,https://doi.org/10.1038/s41591-023-02327-2,Lisa Sikkema
https://api.cellxgene.cziscience.com/dp/v1/collections/6f6d381a-7701-4781-935c-db10d30de293#homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747T85$respiratory%20airway,Lung,,false,false,false,true,false,CxG,The integrated Human Lung Cell Atlas,https://doi.org/10.1038/s41591-023-02327-2,Lisa Sikkema
https://api.cellxgene.cziscience.com/dp/v1/collections/6f6d381a-7701-4781-935c-db10d30de293#homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747T89$respiratory%20airway,Lung,,false,false,false,true,false,CxG,The integrated Human Lung Cell Atlas,https://doi.org/10.1038/s41591-023-02327-2,Lisa Sikkema
https://api.cellxgene.cziscience.com/dp/v1/collections/6f6d381a-7701-4781-935c-db10d30de293#homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747T90$respiratory%20airway,Lung,,false,false,false,true,false,CxG,The integrated Human Lung Cell Atlas,https://doi.org/10.1038/s41591-023-02327-2,Lisa Sikkema
https://api.cellxgene.cziscience.com/dp/v1/collections/6f6d381a-7701-4781-935c-db10d30de293#homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0001$lung%20parenchyma,Lung,27,false,true,false,true,false,CxG,The integrated Human Lung Cell Atlas,https://doi.org/10.1038/s41591-023-02327-2,Lisa Sikkema
https://api.cellxgene.cziscience.com/dp/v1/collections/6f6d381a-7701-4781-935c-db10d30de293#homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0005$lung%20parenchyma,Lung,46,false,true,false,true,false,CxG,The integrated Human Lung Cell Atlas,https://doi.org/10.1038/s41591-023-02327-2,Lisa Sikkema
https://api.cellxgene.cziscience.com/dp/v1/collections/6f6d381a-7701-4781-935c-db10d30de293#homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0006$lung%20parenchyma,Lung,25,false,true,false,true,false,CxG,The integrated Human Lung Cell Atlas,https://doi.org/10.1038/s41591-023-02327-2,Lisa Sikkema
https://api.cellxgene.cziscience.com/dp/v1/collections/6f6d381a-7701-4781-935c-db10d30de293#homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0007$lung%20parenchyma,Lung,42,false,true,false,true,false,CxG,The integrated Human Lung Cell Atlas,https://doi.org/10.1038/s41591-023-02327-2,Lisa Sikkema
https://api.cellxgene.cziscience.com/dp/v1/collections/6f6d381a-7701-4781-935c-db10d30de293#homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0008$lung%20parenchyma,Lung,43,false,true,false,true,false,CxG,The integrated Human Lung Cell Atlas,https://doi.org/10.1038/s41591-023-02327-2,Lisa Sikkema
https://api.cellxgene.cziscience.com/dp/v1/collections/6f6d381a-7701-4781-935c-db10d30de293#homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0009$lung%20parenchyma,Lung,24,false,true,false,true,false,CxG,The integrated Human Lung Cell Atlas,https://doi.org/10.1038/s41591-023-02327-2,Lisa Sikkema
https://api.cellxgene.cziscience.com/dp/v1/collections/6f6d381a-7701-4781-935c-db10d30de293#homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0010$lung%20parenchyma,Lung,23,false,true,false,true,false,CxG,The integrated Human Lung Cell Atlas,https://doi.org/10.1038/s41591-023-02327-2,Lisa Sikkema
https://api.cellxgene.cziscience.com/dp/v1/collections/6f6d381a-7701-4781-935c-db10d30de293#homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0012$lung%20parenchyma,Lung,21,false,true,false,true,false,CxG,The integrated Human Lung Cell Atlas,https://doi.org/10.1038/s41591-023-02327-2,Lisa Sikkema
https://api.cellxgene.cziscience.com/dp/v1/collections/6f6d381a-7701-4781-935c-db10d30de293#homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0014$lung%20parenchyma,Lung,26,false,true,false,true,false,CxG,The integrated Human Lung Cell Atlas,https://doi.org/10.1038/s41591-023-02327-2,Lisa Sikkema
https://api.cellxgene.cziscience.com/dp/v1/collections/6f6d381a-7701-4781-935c-db10d30de293#homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0015$lung%20parenchyma,Lung,22,false,true,false,true,false,CxG,The integrated Human Lung Cell Atlas,https://doi.org/10.1038/s41591-023-02327-2,Lisa Sikkema
https://api.cellxgene.cziscience.com/dp/v1/collections/6f6d381a-7701-4781-935c-db10d30de293#homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0017$lung%20parenchyma,Lung,23,false,true,false,true,false,CxG,The integrated Human Lung Cell Atlas,https://doi.org/10.1038/s41591-023-02327-2,Lisa Sikkema
https://api.cellxgene.cziscience.com/dp/v1/collections/6f6d381a-7701-4781-935c-db10d30de293#homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0019$lung%20parenchyma,Lung,25,false,true,false,true,false,CxG,The integrated Human Lung Cell Atlas,https://doi.org/10.1038/s41591-023-02327-2,Lisa Sikkema
https://api.cellxgene.cziscience.com/dp/v1/collections/6f6d381a-7701-4781-935c-db10d30de293#homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0020$lung%20parenchyma,Lung,16,false,true,false,true,false,CxG,The integrated Human Lung Cell Atlas,https://doi.org/10.1038/s41591-023-02327-2,Lisa Sikkema
https://api.cellxgene.cziscience.com/dp/v1/collections/6f6d381a-7701-4781-935c-db10d30de293#homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD071$lung%20parenchyma,Lung,42,false,true,false,true,false,CxG,The integrated Human Lung Cell Atlas,https://doi.org/10.1038/s41591-023-02327-2,Lisa Sikkema
https://api.cellxgene.cziscience.com/dp/v1/collections/6f6d381a-7701-4781-935c-db10d30de293#homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD072$lung%20parenchyma,Lung,22,false,true,false,true,false,CxG,The integrated Human Lung Cell Atlas,https://doi.org/10.1038/s41591-023-02327-2,Lisa Sikkema
https://api.cellxgene.cziscience.com/dp/v1/collections/6f6d381a-7701-4781-935c-db10d30de293#homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD073$lung%20parenchyma,Lung,24,false,true,false,true,false,CxG,The integrated Human Lung Cell Atlas,https://doi.org/10.1038/s41591-023-02327-2,Lisa Sikkema
https://api.cellxgene.cziscience.com/dp/v1/collections/6f6d381a-7701-4781-935c-db10d30de293#homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD076$lung%20parenchyma,Lung,11,false,true,false,true,false,CxG,The integrated Human Lung Cell Atlas,https://doi.org/10.1038/s41591-023-02327-2,Lisa Sikkema
https://api.cellxgene.cziscience.com/dp/v1/collections/6f6d381a-7701-4781-935c-db10d30de293#homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD077$lung%20parenchyma,Lung,18,false,true,false,true,false,CxG,The integrated Human Lung Cell Atlas,https://doi.org/10.1038/s41591-023-02327-2,Lisa Sikkema
https://api.cellxgene.cziscience.com/dp/v1/collections/6f6d381a-7701-4781-935c-db10d30de293#homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD078$lung%20parenchyma,Lung,25,false,true,false,true,false,CxG,The integrated Human Lung Cell Atlas,https://doi.org/10.1038/s41591-023-02327-2,Lisa Sikkema
https://api.cellxgene.cziscience.com/dp/v1/collections/6f6d381a-7701-4781-935c-db10d30de293#homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD080$lung%20parenchyma,Lung,24,false,true,false,true,false,CxG,The integrated Human Lung Cell Atlas,https://doi.org/10.1038/s41591-023-02327-2,Lisa Sikkema
https://api.cellxgene.cziscience.com/dp/v1/collections/6f6d381a-7701-4781-935c-db10d30de293#homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD101$lung%20parenchyma,Lung,31,false,true,false,true,false,CxG,The integrated Human Lung Cell Atlas,https://doi.org/10.1038/s41591-023-02327-2,Lisa Sikkema
https://api.cellxgene.cziscience.com/dp/v1/collections/6f6d381a-7701-4781-935c-db10d30de293#homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD103$lung%20parenchyma,Lung,33,false,true,false,true,false,CxG,The integrated Human Lung Cell Atlas,https://doi.org/10.1038/s41591-023-02327-2,Lisa Sikkema
https://api.cellxgene.cziscience.com/dp/v1/collections/6f6d381a-7701-4781-935c-db10d30de293#homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD104$lung%20parenchyma,Lung,47,false,true,false,true,false,CxG,The integrated Human Lung Cell Atlas,https://doi.org/10.1038/s41591-023-02327-2,Lisa Sikkema
https://api.cellxgene.cziscience.com/dp/v1/collections/6f6d381a-7701-4781-935c-db10d30de293#homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD105$lung%20parenchyma,Lung,15,false,true,false,true,false,CxG,The integrated Human Lung Cell Atlas,https://doi.org/10.1038/s41591-023-02327-2,Lisa Sikkema
https://api.cellxgene.cziscience.com/dp/v1/collections/6f6d381a-7701-4781-935c-db10d30de293#homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD106$lung%20parenchyma,Lung,48,false,true,false,true,false,CxG,The integrated Human Lung Cell Atlas,https://doi.org/10.1038/s41591-023-02327-2,Lisa Sikkema
https://api.cellxgene.cziscience.com/dp/v1/collections/6f6d381a-7701-4781-935c-db10d30de293#homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD107$lung%20parenchyma,Lung,24,false,true,false,true,false,CxG,The integrated Human Lung Cell Atlas,https://doi.org/10.1038/s41591-023-02327-2,Lisa Sikkema
https://api.cellxgene.cziscience.com/dp/v1/collections/6f6d381a-7701-4781-935c-db10d30de293#homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD66$lung%20parenchyma,Lung,31,false,true,false,true,false,CxG,The integrated Human Lung Cell Atlas,https://doi.org/10.1038/s41591-023-02327-2,Lisa Sikkema
https://api.cellxgene.cziscience.com/dp/v1/collections/6f6d381a-7701-4781-935c-db10d30de293#homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD67$lung%20parenchyma,Lung,50,false,true,false,true,false,CxG,The integrated Human Lung Cell Atlas,https://doi.org/10.1038/s41591-023-02327-2,Lisa Sikkema
